status_type,num_reactions,num_comments,num_shares,num_loves,num_wows,num_hahas,num_sads,num_angrys
3,0.050955414012738856,0.025014714537963507,0.03241822429906542,0.0669710806697108,0.0035971223021582736,0.006369426751592357,0.0,0.03225806451612903
3,0.03481953290870488,0.01334118108691387,0.014018691588785047,0.0228310502283105,0.007194244604316547,0.0,0.0196078431372549,0.0
3,0.042887473460721866,0.03207769276044732,0.012266355140186916,0.045662100456621,0.0035971223021582736,0.0,0.0,0.0
3,0.04479830148619957,0.027859525210908377,0.013434579439252336,0.0380517503805175,0.0,0.0,0.0,0.0
3,0.031422505307855626,0.011183048852266038,0.004672897196261682,0.015220700152207,0.0,0.012738853503184714,0.0,0.0
3,0.02059447983014862,0.007945850500294291,0.004672897196261682,0.0197869101978691,0.0,0.0,0.0,0.0
3,0.05923566878980892,0.028644300568962135,0.009929906542056074,0.030441400304414,0.01079136690647482,0.006369426751592357,0.0196078431372549,0.0
1,0.05583864118895966,0.0007847753580537571,0.0,0.0213089802130898,0.014388489208633094,0.0,0.0,0.0
3,0.0375796178343949,0.01893270551304689,0.009929906542056074,0.0380517503805175,0.0035971223021582736,0.0,0.0,0.0
1,0.10976645435244162,0.0031391014322150286,0.0002920560747663551,0.0395738203957382,0.025179856115107913,0.0,0.0,0.0
3,0.0613588110403397,0.025309005297233667,0.009637850467289719,0.0502283105022831,0.0,0.0,0.0,0.0
1,0.014012738853503185,0.0012752599568373554,0.0,0.0015220700152207,0.0,0.0,0.0,0.0
1,0.0237791932059448,0.0005885815185403178,0.0,0.0121765601217656,0.0,0.0,0.0,0.0
3,0.04373673036093418,0.025407102216990385,0.014018691588785047,0.0334855403348554,0.0035971223021582736,0.012738853503184714,0.0,0.0
3,0.07685774946921443,0.04590935844614479,0.02511682242990654,0.0852359208523592,0.0,0.0,0.0196078431372549,0.0
3,0.03906581740976645,0.012752599568373553,0.014894859813084112,0.0350076103500761,0.0,0.0,0.0,0.0
3,0.045859872611464965,0.02462232685893663,0.009929906542056074,0.0243531202435312,0.0,0.0,0.0,0.03225806451612903
3,0.012101910828025478,0.0,0.0,0.0015220700152207,0.0,0.0,0.0,0.0
3,0.05774946921443737,0.025309005297233667,0.01255841121495327,0.0669710806697108,0.0035971223021582736,0.006369426751592357,0.0,0.0
3,0.052653927813163484,0.02422993917990975,0.009929906542056074,0.0502283105022831,0.01079136690647482,0.012738853503184714,0.0,0.06451612903225806
3,0.02802547770700637,0.008730625858348048,0.011682242990654205,0.030441400304414,0.0035971223021582736,0.0,0.0,0.03225806451612903
3,0.04798301486199576,0.033451049637041395,0.01197429906542056,0.045662100456621,0.0,0.0,0.0,0.0
3,0.0074309978768577496,9.809691975671964e-05,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0464968152866242,0.030998626643123407,0.010514018691588784,0.0700152207001522,0.01079136690647482,0.0,0.0,0.0
3,0.019957537154989383,9.809691975671964e-05,0.0002920560747663551,0.0,0.0,0.0,0.0,0.0
3,0.05498938428874735,0.03609966647047283,0.014602803738317757,0.0380517503805175,0.0,0.0,0.0,0.0
3,0.013163481953290871,9.809691975671964e-05,0.0,0.0,0.0,0.0,0.0,0.0
3,0.026963906581740978,0.007455365901510693,0.006133177570093458,0.0197869101978691,0.0,0.0,0.0,0.0
3,0.031634819532908705,0.006180105944673337,0.004380841121495327,0.0228310502283105,0.0,0.0,0.0,0.0
3,0.028450106157112527,0.016774573278399058,0.01197429906542056,0.0273972602739726,0.0,0.0,0.0,0.0
3,0.08322717622080679,0.04522268000784775,0.013726635514018691,0.0487062404870624,0.0,0.0,0.0,0.0
3,0.06581740976645435,0.052972336668628606,0.01197429906542056,0.0395738203957382,0.0,0.0,0.0,0.0
1,0.0029723991507431,0.0002942907592701589,0.0,0.0030441400304414,0.0,0.0,0.0,0.0
1,0.06220806794055202,0.0005885815185403178,0.0002920560747663551,0.0228310502283105,0.01079136690647482,0.0,0.0,0.0
1,0.05010615711252654,0.0011771630370806356,0.0,0.0121765601217656,0.0035971223021582736,0.006369426751592357,0.0,0.0
1,0.06624203821656051,0.0009809691975671965,0.0,0.0273972602739726,0.01079136690647482,0.0,0.0,0.0
1,0.005095541401273885,0.0011771630370806356,0.0,0.0,0.0,0.0,0.0,0.0
0,0.003397027600849257,0.0008828722778104767,0.0,0.0015220700152207,0.0,0.0,0.0,0.0
1,0.0070063694267515925,0.0011771630370806356,0.0,0.0015220700152207,0.0,0.0,0.0,0.0
1,0.14331210191082802,0.0009809691975671965,0.0,0.0441400304414003,0.0035971223021582736,0.0,0.0,0.0
1,0.1564755838641189,0.0017657445556209534,0.0,0.0471841704718417,0.03237410071942446,0.0,0.0,0.0
1,0.12144373673036093,0.0015695507161075143,0.0,0.0243531202435312,0.007194244604316547,0.0,0.0,0.0
1,0.004883227176220807,0.0006866784382970375,0.0,0.0045662100456621,0.0,0.0,0.0,0.0
1,0.0564755838641189,0.002452422993917991,0.0,0.0167427701674277,0.017985611510791366,0.0,0.0,0.0
3,0.08025477707006369,0.05022562291544046,0.008761682242990653,0.0410958904109589,0.007194244604316547,0.0,0.0,0.03225806451612903
3,0.08938428874734607,0.06955071610751422,0.008761682242990653,0.0684931506849315,0.007194244604316547,0.0,0.0196078431372549,0.0
3,0.31698513800424627,0.19413380419854817,0.2199182242990654,0.2115677321156773,0.03237410071942446,0.01910828025477707,0.1568627450980392,0.03225806451612903
1,0.01613588110403397,0.0016676476358642338,0.0,0.0,0.0,0.0,0.0,0.0
1,0.007643312101910828,0.001079066117323916,0.0,0.0030441400304414,0.0,0.0,0.0,0.0
1,0.0040339702760084925,0.0007847753580537571,0.0,0.0,0.0,0.006369426751592357,0.0,0.0
1,0.005732484076433121,0.0009809691975671965,0.0,0.0,0.0,0.0,0.0,0.0
1,0.024840764331210193,0.00019619383951343929,0.015478971962616822,0.0136986301369863,0.0,0.0,0.0,0.0
1,0.03099787685774947,9.809691975671964e-05,0.0,0.0015220700152207,0.0,0.0,0.0,0.0
1,0.03524416135881104,0.0,0.003796728971962617,0.0106544901065449,0.0,0.0,0.1568627450980392,0.0
1,0.040339702760084924,0.0,0.009053738317757009,0.0,0.0,0.0,0.37254901960784315,0.0
1,0.04607218683651804,0.0015695507161075143,0.0,0.0060882800608828,0.0,0.0,0.0,0.0
1,0.09723991507430998,0.001373356876594075,0.0,0.0045662100456621,0.014388489208633094,0.0,0.0,0.0
1,0.11740976645435244,0.0014714537963507945,0.0,0.0182648401826484,0.01079136690647482,0.0,0.0,0.0
1,0.043099787685774944,0.0017657445556209534,0.0032126168224299065,0.0106544901065449,0.02158273381294964,0.0,0.0,0.0
1,0.21337579617834396,0.002452422993917991,0.0002920560747663551,0.0243531202435312,0.03237410071942446,0.006369426751592357,0.0,0.0
3,0.042887473460721866,0.014224053364724348,0.006717289719626168,0.0289193302891933,0.0,0.0,0.0,0.03225806451612903
1,0.09087048832271762,0.001373356876594075,0.0,0.0060882800608828,0.017985611510791366,0.0,0.0,0.0
1,0.10169851380042463,0.0016676476358642338,0.0,0.015220700152207,0.025179856115107913,0.0,0.0,0.0
3,0.04501061571125265,0.011379242691779479,0.0032126168224299065,0.015220700152207,0.0035971223021582736,0.0,0.0,0.0
3,0.04777070063694268,0.015401216401804984,0.004964953271028037,0.0213089802130898,0.0,0.0,0.0,0.0
3,0.03630573248407643,0.004512458308809104,0.0014602803738317756,0.0182648401826484,0.007194244604316547,0.006369426751592357,0.0,0.0
3,0.052441613588110406,0.011771630370806356,0.004672897196261682,0.0213089802130898,0.0035971223021582736,0.0,0.0,0.0
3,0.05711252653927813,0.044437904649794,0.01139018691588785,0.0395738203957382,0.0035971223021582736,0.0,0.0,0.0
3,0.05477707006369427,0.047675103001765744,0.009345794392523364,0.0350076103500761,0.0,0.0,0.0,0.0
1,0.02314225053078556,0.00019619383951343929,0.0002920560747663551,0.0076103500761035,0.0,0.0,0.0,0.0
1,0.02059447983014862,0.0004904845987835982,0.0,0.0,0.0035971223021582736,0.0,0.0,0.0
3,0.059447983014861996,0.019521287031587207,0.0073014018691588784,0.0365296803652968,0.007194244604316547,0.0,0.0,0.0
3,0.06900212314225053,0.007553462821267412,0.006133177570093458,0.045662100456621,0.0035971223021582736,0.006369426751592357,0.0,0.0
1,0.010828025477707006,0.001079066117323916,0.0,0.0,0.0,0.0,0.0,0.0
3,0.059447983014861996,0.0809299587992937,0.013726635514018691,0.0532724505327245,0.0035971223021582736,0.006369426751592357,0.0,0.0
3,0.14607218683651804,0.0,0.0,0.0517503805175038,0.0,0.0,0.43137254901960786,0.0
3,0.07749469214437367,0.0789680204041593,0.013434579439252336,0.0593607305936073,0.0035971223021582736,0.01910828025477707,0.0,0.06451612903225806
1,0.06263269639065817,0.0004904845987835982,0.0,0.0,0.0,0.0,0.0,0.0
1,0.005732484076433121,0.001373356876594075,0.0,0.0015220700152207,0.0,0.0,0.0,0.0
1,0.0031847133757961785,0.001079066117323916,0.0,0.0,0.0,0.0,0.0,0.0
1,0.003397027600849257,0.0011771630370806356,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0061571125265392785,0.0011771630370806356,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0059447983014862,0.0005885815185403178,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0016985138004246285,0.0007847753580537571,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0021231422505307855,0.0008828722778104767,0.0,0.0,0.0,0.0,0.0,0.0
1,0.008280254777070064,0.0007847753580537571,0.0,0.0,0.0,0.0,0.0,0.0
1,0.010403397027600849,0.001079066117323916,0.0,0.0030441400304414,0.0,0.0,0.0,0.0
3,0.04798301486199576,0.04404551697076712,0.01080607476635514,0.0380517503805175,0.0035971223021582736,0.006369426751592357,0.19607843137254902,0.0
3,0.02208067940552017,0.004806749068079263,0.003796728971962617,0.0182648401826484,0.0,0.0,0.0196078431372549,0.0
1,0.05329087048832272,0.0016676476358642338,0.0,0.0106544901065449,0.0,0.0,0.0,0.0
3,0.05180467091295117,0.05777908573670787,0.014018691588785047,0.0441400304414003,0.0035971223021582736,0.006369426751592357,0.0,0.0
3,0.0535031847133758,0.05473808122424956,0.01197429906542056,0.0684931506849315,0.0035971223021582736,0.006369426751592357,0.0,0.03225806451612903
3,0.025690021231422507,0.0014714537963507945,0.0011682242990654205,0.0060882800608828,0.007194244604316547,0.006369426751592357,0.0,0.0
1,0.06815286624203822,0.0004904845987835982,0.0,0.0167427701674277,0.007194244604316547,0.006369426751592357,0.0,0.0
1,0.02186836518046709,0.0007847753580537571,0.0008761682242990654,0.0060882800608828,0.0,0.0,0.0,0.0
3,0.028874734607218684,0.003041004512458309,0.004672897196261682,0.0213089802130898,0.0,0.0,0.0,0.0
3,0.07154989384288747,0.02422993917990975,0.007885514018691588,0.0532724505327245,0.0035971223021582736,0.006369426751592357,0.0,0.0
1,0.1375796178343949,0.0012752599568373554,0.0,0.0273972602739726,0.01079136690647482,0.0,0.0,0.0
3,0.037154989384288746,0.015401216401804984,0.0040887850467289715,0.0273972602739726,0.0,0.0,0.0,0.0
3,0.07197452229299363,0.04159309397684913,0.010514018691588784,0.0578386605783866,0.0035971223021582736,0.025477707006369428,0.0,0.0
1,0.07239915074309979,0.0002942907592701589,0.0,0.0121765601217656,0.007194244604316547,0.0,0.0,0.0
3,0.0375796178343949,0.012850696488130272,0.007885514018691588,0.0410958904109589,0.0,0.0,0.0,0.0
1,0.04267515923566879,0.0,0.0,0.0060882800608828,0.007194244604316547,0.0,0.0,0.0
1,0.009129511677282378,0.0006866784382970375,0.0,0.0030441400304414,0.0,0.0,0.0,0.0
1,0.008492569002123142,0.0006866784382970375,0.0,0.0015220700152207,0.0,0.0,0.0,0.0
1,0.012314225053078557,0.001373356876594075,0.0,0.0015220700152207,0.0,0.0,0.0,0.0
3,0.08556263269639065,0.05150088287227781,0.012266355140186916,0.0547945205479452,0.0035971223021582736,0.01910828025477707,0.0,0.0
1,0.031422505307855626,0.00039238767902687857,0.0008761682242990654,0.0060882800608828,0.0,0.0,0.0,0.0
1,0.03184713375796178,0.002354326074161271,0.0005841121495327102,0.0091324200913242,0.0,0.0,0.0,0.0
1,0.011252653927813163,0.0011771630370806356,0.0,0.0,0.0,0.0,0.0,0.0
2,0.030573248407643312,0.0014714537963507945,0.002336448598130841,0.0060882800608828,0.0,0.0,0.0,0.0
3,0.06326963906581741,0.04816558760054934,0.013434579439252336,0.0517503805175038,0.007194244604316547,0.0,0.0,0.0
1,0.03630573248407643,0.00039238767902687857,0.0002920560747663551,0.0076103500761035,0.0,0.0,0.0,0.0
1,0.9363057324840764,0.062095350206003534,0.07505841121495327,0.1111111111111111,0.06115107913669065,0.03184713375796178,0.0,0.0
3,0.07940552016985138,0.05768098881695115,0.013434579439252336,0.0715372907153729,0.0,0.0,0.0,0.0
1,0.03842887473460722,0.001961938395134393,0.0,0.0015220700152207,0.0,0.0,0.0,0.0
1,0.056687898089171976,0.001961938395134393,0.0002920560747663551,0.0121765601217656,0.03597122302158273,0.0,0.0,0.0
1,0.012738853503184714,0.0006866784382970375,0.0,0.0015220700152207,0.0,0.0,0.0,0.0
1,0.020806794055201697,0.002256229154404552,0.0014602803738317756,0.0030441400304414,0.0035971223021582736,0.0,0.0,0.0
3,0.005520169851380042,0.0006866784382970375,0.0,0.0,0.0,0.0,0.0,0.0
1,0.054140127388535034,0.0017657445556209534,0.0,0.0167427701674277,0.0,0.0,0.0,0.0
1,0.03694267515923567,0.0005885815185403178,0.0002920560747663551,0.0076103500761035,0.007194244604316547,0.0,0.0,0.0
1,0.013588110403397028,0.0004904845987835982,0.0002920560747663551,0.0076103500761035,0.0,0.0,0.0,0.0
1,0.013163481953290871,0.0002942907592701589,0.0,0.0060882800608828,0.0,0.0,0.0,0.0
3,0.04076433121019108,0.040906415538552086,0.011682242990654205,0.0334855403348554,0.0035971223021582736,0.006369426751592357,0.0,0.0
1,0.02335456475583864,0.0017657445556209534,0.0017523364485981308,0.0,0.0,0.0,0.0,0.0
1,0.02526539278131635,0.0011771630370806356,0.0020443925233644858,0.0030441400304414,0.0,0.0,0.0,0.0
1,0.008917197452229299,0.001079066117323916,0.0,0.0,0.0035971223021582736,0.0,0.0,0.0
3,0.049681528662420385,0.03482440651363547,0.009929906542056074,0.0791476407914764,0.007194244604316547,0.0,0.0196078431372549,0.03225806451612903
1,0.011464968152866241,0.0009809691975671965,0.0,0.0015220700152207,0.0,0.0,0.0,0.0
1,0.01740976645435244,0.0007847753580537571,0.0,0.0015220700152207,0.0,0.0,0.0196078431372549,0.0
1,0.003821656050955414,0.0007847753580537571,0.0,0.0,0.0,0.0,0.0,0.0
1,0.031210191082802548,0.0016676476358642338,0.0020443925233644858,0.0076103500761035,0.0035971223021582736,0.0,0.0,0.0
1,0.016985138004246284,0.0007847753580537571,0.0,0.0015220700152207,0.0,0.0,0.0,0.0
3,0.06348195329087049,0.05532666274278988,0.012266355140186916,0.0517503805175038,0.0035971223021582736,0.006369426751592357,0.0,0.03225806451612903
1,0.1335456475583864,0.001079066117323916,0.0002920560747663551,0.0273972602739726,0.014388489208633094,0.0,0.0,0.0
1,0.01464968152866242,0.00019619383951343929,0.0,0.0030441400304414,0.0,0.0,0.0,0.0
3,0.0464968152866242,0.01079066117323916,0.004964953271028037,0.0395738203957382,0.0035971223021582736,0.012738853503184714,0.0,0.0
1,0.006369426751592357,0.00019619383951343929,0.0,0.0045662100456621,0.0,0.0,0.0,0.0
1,0.013800424628450107,9.809691975671964e-05,0.0,0.0030441400304414,0.0035971223021582736,0.0,0.0,0.0
1,0.03418259023354565,0.0006866784382970375,0.0,0.0121765601217656,0.0,0.0,0.0,0.0
3,0.08450106157112526,0.05934863645281538,0.008761682242990653,0.0669710806697108,0.01079136690647482,0.01910828025477707,0.0,0.0
1,0.009978768577494692,0.0006866784382970375,0.0,0.0,0.0,0.0,0.0,0.0
1,0.038641188959660296,0.0002942907592701589,0.0011682242990654205,0.0076103500761035,0.0,0.0,0.0,0.0
3,0.0673036093418259,0.015499313321561703,0.009345794392523364,0.0715372907153729,0.0035971223021582736,0.0,0.0,0.0
3,0.12123142250530786,0.08711006474396704,0.03125,0.1628614916286149,0.0035971223021582736,0.006369426751592357,0.0196078431372549,0.06451612903225806
1,0.003397027600849257,0.0009809691975671965,0.0,0.0015220700152207,0.0,0.0,0.0,0.0
1,0.006369426751592357,0.0008828722778104767,0.0,0.0,0.0,0.0,0.0,0.0
1,0.012101910828025478,0.0006866784382970375,0.0,0.0,0.0,0.0,0.0,0.0
1,0.015711252653927813,0.0005885815185403178,0.0008761682242990654,0.0,0.0,0.0,0.0,0.0
3,0.0781316348195329,0.08936629389837158,0.014602803738317757,0.076103500761035,0.0035971223021582736,0.0,0.0,0.0
1,0.0040339702760084925,0.0002942907592701589,0.0,0.0,0.0,0.0,0.0,0.0
1,0.037367303609341825,0.0002942907592701589,0.0,0.0,0.0035971223021582736,0.0,0.0,0.0
1,0.02823779193205945,0.0006866784382970375,0.0,0.0,0.0,0.0,0.0,0.0
1,0.034394904458598725,0.0005885815185403178,0.0005841121495327102,0.0045662100456621,0.0035971223021582736,0.0,0.0,0.0
3,0.15583864118895965,0.09770453207769277,0.021320093457943924,0.1765601217656012,0.039568345323741004,0.03821656050955414,0.0,0.0
2,0.008917197452229299,0.0015695507161075143,0.002628504672897196,0.0015220700152207,0.0,0.0,0.0,0.0
2,0.0070063694267515925,0.0005885815185403178,0.0008761682242990654,0.0030441400304414,0.0,0.0,0.0,0.0
3,0.0061571125265392785,0.0005885815185403178,0.0002920560747663551,0.0,0.0,0.0,0.0,0.0
1,0.009129511677282378,0.0005885815185403178,0.0,0.0015220700152207,0.0,0.0,0.0,0.0
1,0.0029723991507431,0.0005885815185403178,0.0,0.0015220700152207,0.0,0.0,0.0,0.0
3,0.10084925690021232,0.056307631940357074,0.014018691588785047,0.0958904109589041,0.014388489208633094,0.012738853503184714,0.0,0.0
1,0.010615711252653927,0.0007847753580537571,0.0005841121495327102,0.0015220700152207,0.0,0.0,0.0,0.0
1,0.019957537154989383,0.002256229154404552,0.0017523364485981308,0.0,0.0,0.0,0.0,0.0
3,0.0643312101910828,0.0033352952717284677,0.0008761682242990654,0.0167427701674277,0.0035971223021582736,0.0,0.0,0.0
1,0.035668789808917196,0.0006866784382970375,0.0002920560747663551,0.0015220700152207,0.0,0.0,0.0,0.0
1,0.052653927813163484,0.001373356876594075,0.0,0.0106544901065449,0.0,0.0,0.0,0.0
1,0.08959660297239914,0.0005885815185403178,0.0,0.0121765601217656,0.01079136690647482,0.006369426751592357,0.0,0.0
1,0.040127388535031845,0.0002942907592701589,0.0,0.0030441400304414,0.0,0.01910828025477707,0.0,0.0
1,0.08280254777070063,0.0016676476358642338,0.0005841121495327102,0.0076103500761035,0.01079136690647482,0.0,0.0,0.0
1,0.13121019108280255,0.00274671375318815,0.0,0.0213089802130898,0.025179856115107913,0.0,0.0,0.0
1,0.040552016985138,0.00019619383951343929,0.0005841121495327102,0.0030441400304414,0.0035971223021582736,0.0,0.0,0.0
3,0.06815286624203822,0.13547184618402983,0.019567757009345793,0.0669710806697108,0.0035971223021582736,0.006369426751592357,0.0,0.0
1,0.07728237791932059,0.0006866784382970375,0.0005841121495327102,0.0228310502283105,0.007194244604316547,0.0,0.0,0.0
1,0.010828025477707006,0.0009809691975671965,0.0,0.0,0.0,0.0,0.0,0.0
3,0.05987261146496815,0.05140278595252109,0.011098130841121495,0.0517503805175038,0.0,0.006369426751592357,0.0,0.0
1,0.07834394904458598,0.001373356876594075,0.0002920560747663551,0.0106544901065449,0.0,0.0,0.0,0.0
1,0.02929936305732484,0.0015695507161075143,0.0017523364485981308,0.0060882800608828,0.0035971223021582736,0.0,0.0,0.0
1,0.02038216560509554,0.0008828722778104767,0.0002920560747663551,0.0015220700152207,0.007194244604316547,0.0,0.0,0.0
1,0.03949044585987261,0.001079066117323916,0.0,0.0015220700152207,0.0035971223021582736,0.0,0.0,0.0
1,0.10339702760084926,0.0014714537963507945,0.0,0.0213089802130898,0.04316546762589928,0.0,0.0,0.0
3,0.05987261146496815,0.0018638414753776732,0.0011682242990654205,0.030441400304414,0.01079136690647482,0.012738853503184714,0.0,0.0
1,0.08131634819532908,0.0007847753580537571,0.0002920560747663551,0.0197869101978691,0.01079136690647482,0.0,0.0,0.0
1,0.045859872611464965,0.0,0.0002920560747663551,0.0076103500761035,0.0,0.0,0.0,0.0
1,0.01019108280254777,0.0,0.0,0.0030441400304414,0.0035971223021582736,0.0,0.0,0.0
3,0.18789808917197454,0.04532077692760447,0.007593457943925234,0.334855403348554,0.0,0.012738853503184714,0.0,0.0
1,0.03927813163481953,0.001079066117323916,0.0002920560747663551,0.015220700152207,0.0,0.0,0.0,0.0
1,0.05498938428874735,9.809691975671964e-05,0.0002920560747663551,0.0106544901065449,0.0,0.006369426751592357,0.0,0.0
1,0.06348195329087049,0.0008828722778104767,0.0,0.0121765601217656,0.0,0.0,0.0,0.0
1,0.04225053078556263,0.0008828722778104767,0.0002920560747663551,0.0197869101978691,0.0,0.0,0.0,0.0
1,0.15222929936305732,0.003923876790268786,0.0002920560747663551,0.045662100456621,0.025179856115107913,0.0,0.0,0.0
1,0.032908704883227176,0.00019619383951343929,0.0,0.0076103500761035,0.0,0.0,0.0,0.0
1,0.06220806794055202,0.0007847753580537571,0.0,0.0167427701674277,0.0,0.0,0.0,0.0
1,0.05159235668789809,0.0005885815185403178,0.0,0.0076103500761035,0.0035971223021582736,0.0,0.0,0.0
1,0.05605095541401274,0.00019619383951343929,0.0,0.0030441400304414,0.017985611510791366,0.0,0.0,0.0
1,0.06645435244161359,0.0002942907592701589,0.0,0.0106544901065449,0.02158273381294964,0.0,0.0,0.0
